	TCR_401AB	TCR_403A	TCR_403B	TCR_464A	TCR_471A	TCR_663	TCR_668	TCR_669	TCR_672
clonotype2262	0	0	0	0	0	0	0	0	1
clonotype2263	0	0	0	0	0	0	0	0	1
clonotype2264	0	0	0	0	0	0	0	0	1
clonotype2265	0	0	0	0	0	0	0	0	1
clonotype2266	0	0	0	0	0	0	0	0	1
clonotype2267	0	0	0	0	0	0	0	0	1
clonotype2268	0	0	0	0	0	0	0	0	1
clonotype2269	0	0	0	0	0	0	0	0	1
clonotype2270	0	0	0	0	0	0	0	0	1
clonotype2271	0	0	0	0	0	0	0	0	1
clonotype2272	0	0	0	0	0	0	0	0	1
clonotype2273	0	0	0	0	0	0	0	0	1
clonotype2274	0	0	0	0	0	0	0	0	1
clonotype2275	0	0	0	0	0	0	0	0	1
clonotype2276	0	0	0	0	0	0	0	0	1
clonotype2277	0	0	0	0	0	0	0	0	0
clonotype2278	0	0	0	0	0	0	0	0	1
clonotype2279	0	0	0	0	0	0	0	0	1
clonotype2280	0	0	0	0	0	0	0	0	1
clonotype2281	0	0	0	0	0	0	0	0	1
clonotype2282	0	0	0	0	0	0	0	0	1
clonotype2283	0	0	0	0	0	0	0	0	1
clonotype2284	0	0	0	0	0	0	0	0	1
clonotype2285	0	0	0	0	0	0	0	0	1
clonotype2286	0	0	0	0	0	0	0	0	1
clonotype2287	0	0	0	0	0	0	0	0	1
clonotype2288	0	0	0	0	0	0	0	0	1
clonotype2289	0	0	0	0	0	0	0	0	1
clonotype2290	0	0	0	0	0	0	0	0	1
clonotype2291	0	0	0	0	0	0	0	0	1
clonotype2292	0	0	0	0	0	0	0	0	1
clonotype2293	0	0	0	0	0	0	0	0	1
clonotype2294	0	0	0	0	0	0	0	0	1
clonotype2295	0	0	0	0	0	0	0	0	1
clonotype2296	0	0	0	0	0	0	0	0	1
clonotype2297	0	0	0	0	0	0	0	0	1
clonotype2298	0	0	0	0	0	0	0	0	1
clonotype2299	0	0	0	0	0	0	0	0	1
clonotype2300	0	0	0	0	0	0	0	0	1
clonotype2301	0	0	0	0	0	0	0	0	1
clonotype2302	0	0	0	0	0	0	0	0	1
clonotype2303	0	0	0	0	0	0	0	0	1
clonotype2304	0	0	0	0	0	0	0	0	1
clonotype2305	0	0	0	0	0	0	0	0	1
clonotype2306	0	0	0	0	0	0	0	0	1
clonotype2307	0	0	0	0	0	0	0	0	1
clonotype2308	0	0	0	0	0	0	0	0	1
clonotype2309	0	0	0	0	0	0	0	0	1
clonotype2310	0	0	0	0	0	0	0	0	1
clonotype2311	0	0	0	0	0	0	0	0	1
clonotype2312	0	0	0	0	0	0	0	0	1
clonotype2313	0	0	0	0	0	0	0	0	1
clonotype2314	0	0	0	0	0	0	0	0	1
clonotype2315	0	0	0	0	0	0	0	0	1
clonotype2316	0	0	0	0	0	0	0	0	1
clonotype2317	0	0	0	0	0	0	0	0	1
clonotype2318	0	0	0	0	0	0	0	0	1
clonotype2319	0	0	0	0	0	0	0	0	1
clonotype2320	0	0	0	0	0	0	0	0	1
clonotype2321	0	0	0	0	0	0	0	0	1
clonotype2322	0	0	0	0	0	0	0	0	1
clonotype2323	0	0	0	0	0	0	0	0	1
clonotype2324	0	0	0	0	0	0	0	0	1
clonotype2325	0	0	0	0	0	0	0	0	1
clonotype2326	0	0	0	0	0	0	0	0	1
clonotype2327	0	0	0	0	0	0	0	0	1
clonotype2328	0	0	0	0	0	0	0	0	1
clonotype2329	0	0	0	0	0	0	0	0	1
clonotype2330	0	0	0	0	0	0	0	0	1
clonotype2331	0	0	0	0	0	0	0	0	1
clonotype2332	0	0	0	0	0	0	0	0	1
clonotype2333	0	0	0	0	0	0	0	0	1
clonotype2334	0	0	0	0	0	0	0	0	1
clonotype2335	0	0	0	0	0	0	0	0	1
clonotype2336	0	0	0	0	0	0	0	0	1
clonotype2337	0	0	0	0	0	0	0	0	1
clonotype2338	0	0	0	0	0	0	0	0	1
clonotype2339	0	0	0	0	0	0	0	0	1
clonotype2340	0	0	0	0	0	0	0	0	1
clonotype2341	0	0	0	0	0	0	0	0	1
clonotype2342	0	0	0	0	0	0	0	0	1
clonotype2343	0	0	0	0	0	0	0	0	1
clonotype2344	0	0	0	0	0	0	0	0	1
clonotype2345	0	0	0	0	0	0	0	0	1
clonotype2346	0	0	0	0	0	0	0	0	1
clonotype2347	0	0	0	0	0	0	0	0	1
clonotype2348	0	0	0	0	0	0	0	0	1
clonotype2349	0	0	0	0	0	0	0	0	1
clonotype2350	0	0	0	0	0	0	0	0	1
clonotype2351	0	0	0	0	0	0	0	0	1
clonotype2352	0	0	0	0	0	0	0	0	1
clonotype2353	0	0	0	0	0	0	0	0	1
clonotype2354	0	0	0	0	0	0	0	0	1
clonotype2355	0	0	0	0	0	0	0	0	1
clonotype2356	0	0	0	0	0	0	0	0	1
clonotype2357	0	0	0	0	0	0	0	0	1
clonotype2358	0	0	0	0	0	0	0	0	1
clonotype2359	0	0	0	0	0	0	0	0	1
clonotype2360	0	0	0	0	0	0	0	0	1
clonotype2361	0	0	0	0	0	0	0	0	1
clonotype2362	0	0	0	0	0	0	0	0	1
clonotype2363	0	0	0	0	0	0	0	0	1
clonotype2364	0	0	0	0	0	0	0	0	1
clonotype2365	0	0	0	0	0	0	0	0	1
clonotype2366	0	0	0	0	0	0	0	0	1
clonotype2367	0	0	0	0	0	0	0	0	1
clonotype2368	0	0	0	0	0	0	0	0	1
clonotype2369	0	0	0	0	0	0	0	0	1
clonotype2370	0	0	0	0	0	0	0	0	1
clonotype2371	0	0	0	0	0	0	0	0	1
clonotype2372	0	0	0	0	0	0	0	0	1
clonotype2373	0	0	0	0	0	0	0	0	1
clonotype2374	0	0	0	0	0	0	0	0	1
clonotype2375	0	0	0	0	0	0	0	0	1
clonotype2376	0	0	0	0	0	0	0	0	1
clonotype2377	0	0	0	0	0	0	0	0	1
clonotype2378	0	0	0	0	0	0	0	0	1
clonotype2379	0	0	0	0	0	0	0	0	1
clonotype2380	0	0	0	0	0	0	0	0	1
clonotype2381	0	0	0	0	0	0	0	0	1
clonotype2382	0	0	0	0	0	0	0	0	1
clonotype2383	0	0	0	0	0	0	0	0	1
clonotype2384	0	0	0	0	0	0	0	0	1
clonotype2385	0	0	0	0	0	0	0	0	1
clonotype2386	0	0	0	0	0	0	0	0	1
clonotype2387	0	0	0	0	0	0	0	0	1
clonotype2388	0	0	0	0	0	0	0	0	1
clonotype2389	0	0	0	0	0	0	0	0	1
clonotype2390	0	0	0	0	0	0	0	0	1
clonotype2391	0	0	0	0	0	0	0	0	1
clonotype2392	0	0	0	0	0	0	0	0	1
clonotype2393	0	0	0	0	0	0	0	0	1
clonotype2394	0	0	0	0	0	0	0	0	1
clonotype2395	0	0	0	0	0	0	0	0	1
clonotype2396	0	0	0	0	0	0	0	0	1
clonotype2397	0	0	0	0	0	0	0	0	0
clonotype2398	0	0	0	0	0	0	0	0	1
clonotype2399	0	0	0	0	0	0	0	0	1
clonotype2400	0	0	0	0	0	0	0	0	1
clonotype2401	0	0	0	0	0	0	0	0	1
clonotype2402	0	0	0	0	0	0	0	0	1
clonotype2403	0	0	0	0	0	0	0	0	1
clonotype2404	0	0	0	0	0	0	0	0	1
clonotype2405	0	0	0	0	0	0	0	0	1
clonotype2406	0	0	0	0	0	0	0	0	1
clonotype2407	0	0	0	0	0	0	0	0	1
clonotype2408	0	0	0	0	0	0	0	0	1
clonotype2409	0	0	0	0	0	0	0	0	1
clonotype2410	0	0	0	0	0	0	0	0	1
clonotype2411	0	0	0	0	0	0	0	0	1
clonotype2412	0	0	0	0	0	0	0	0	1
clonotype2413	0	0	0	0	0	0	0	0	1
clonotype2414	0	0	0	0	0	0	0	0	1
clonotype2415	0	0	0	0	0	0	0	0	1
clonotype2416	0	0	0	0	0	0	0	0	1
clonotype2417	0	0	0	0	0	0	0	0	1
clonotype2418	0	0	0	0	0	0	0	0	1
clonotype2419	0	0	0	0	0	0	0	0	1
clonotype2420	0	0	0	0	0	0	0	0	1
clonotype2421	0	0	0	0	0	0	0	0	1
clonotype2422	0	0	0	0	0	0	0	0	1
clonotype2423	0	0	0	0	0	0	0	0	1
clonotype2424	0	0	0	0	0	0	0	0	1
clonotype2425	0	0	0	0	0	0	0	0	1
clonotype2426	0	0	0	0	0	0	0	0	1
clonotype2427	0	0	0	0	0	0	0	0	1
clonotype2428	0	0	0	0	0	0	0	0	1
clonotype2429	0	0	0	0	0	0	0	0	1
clonotype2430	0	0	0	0	0	0	0	0	1
clonotype2431	0	0	0	0	0	0	0	0	1
clonotype2432	0	0	0	0	0	0	0	0	1
clonotype2433	0	0	0	0	0	0	0	0	1
clonotype2434	0	0	0	0	0	0	0	0	1
clonotype2435	0	0	0	0	0	0	0	0	1
clonotype2436	0	0	0	0	0	0	0	0	1
clonotype2437	0	0	0	0	0	0	0	0	1
clonotype2438	0	0	0	0	0	0	0	0	1
clonotype2439	0	0	0	0	0	0	0	0	1
clonotype2440	0	0	0	0	0	0	0	0	1
clonotype2441	0	0	0	0	0	0	0	0	1
clonotype2442	0	0	0	0	0	0	0	0	1
clonotype2443	0	0	0	0	0	0	0	0	1
clonotype2444	0	0	0	0	0	0	0	0	1
clonotype2445	0	0	0	0	0	0	0	0	1
clonotype2446	0	0	0	0	0	0	0	0	1
clonotype2447	0	0	0	0	0	0	0	0	1
clonotype2448	0	0	0	0	0	0	0	0	1
clonotype2449	0	0	0	0	0	0	0	0	1
clonotype2450	0	0	0	0	0	0	0	0	1
clonotype2451	0	0	0	0	0	0	0	0	1
clonotype2452	0	0	0	0	0	0	0	0	1
clonotype2453	0	0	0	0	0	0	0	0	1
clonotype2454	0	0	0	0	0	0	0	0	1
clonotype2455	0	0	0	0	0	0	0	0	1
clonotype2456	0	0	0	0	0	0	0	0	1
clonotype2457	0	0	0	0	0	0	0	0	1
clonotype2458	0	0	0	0	0	0	0	0	1
clonotype2459	0	0	0	0	0	0	0	0	1
clonotype2460	0	0	0	0	0	0	0	0	1
clonotype2461	0	0	0	0	0	0	0	0	1
clonotype2462	0	0	0	0	0	0	0	0	1
clonotype2463	0	0	0	0	0	0	0	0	1
clonotype2464	0	0	0	0	0	0	0	0	1
clonotype2465	0	0	0	0	0	0	0	0	1
clonotype2466	0	0	0	0	0	0	0	0	1
clonotype2467	0	0	0	0	0	0	0	0	1
clonotype2468	0	0	0	0	0	0	0	0	1
clonotype2469	0	0	0	0	0	0	0	0	1
clonotype2470	0	0	0	0	0	0	0	0	1
clonotype2471	0	0	0	0	0	0	0	0	1
clonotype2472	0	0	0	0	0	0	0	0	1
clonotype2473	0	0	0	0	0	0	0	0	1
clonotype2474	0	0	0	0	0	0	0	0	1
clonotype2475	0	0	0	0	0	0	0	0	1
clonotype2476	0	0	0	0	0	0	0	0	1
clonotype2477	0	0	0	0	0	0	0	0	1
clonotype2478	0	0	0	0	0	0	0	0	1
clonotype2479	0	0	0	0	0	0	0	0	1
clonotype2480	0	0	0	0	0	0	0	0	1
clonotype2481	0	0	0	0	0	0	0	0	1
clonotype2482	0	0	0	0	0	0	0	0	1
clonotype2483	0	0	0	0	0	0	0	0	1
clonotype2484	0	0	0	0	0	0	0	0	1
clonotype2485	0	0	0	0	0	0	0	0	0
clonotype2486	0	0	0	0	0	0	0	0	1
clonotype2487	0	0	0	0	0	0	0	0	1
clonotype2488	0	0	0	0	0	0	0	0	1
clonotype2489	0	0	0	0	0	0	0	0	1
clonotype2490	0	0	0	0	0	0	0	0	1
clonotype2491	0	0	0	0	0	0	0	0	1
clonotype2492	0	0	0	0	0	0	0	0	1
clonotype2493	0	0	0	0	0	0	0	0	1
clonotype2494	0	0	0	0	0	0	0	0	1
clonotype2495	0	0	0	0	0	0	0	0	1
clonotype2496	0	0	0	0	0	0	0	0	1
clonotype2497	0	0	0	0	0	0	0	0	1
clonotype2498	0	0	0	0	0	0	0	0	1
clonotype2499	0	0	0	0	0	0	0	0	1
clonotype2500	0	0	0	0	0	0	0	0	1
clonotype2501	0	0	0	0	0	0	0	0	1
clonotype2502	0	0	0	0	0	0	0	0	1
clonotype2503	0	0	0	0	0	0	0	0	1
clonotype2504	0	0	0	0	0	0	0	0	1
clonotype2505	0	0	0	0	0	0	0	0	1
clonotype2506	0	0	0	0	0	0	0	0	1
clonotype2507	0	0	0	0	0	0	0	0	1
clonotype2508	0	0	0	0	0	0	0	0	1
clonotype2509	0	0	0	0	0	0	0	0	1
clonotype2510	0	0	0	0	0	0	0	0	1
clonotype2511	0	0	0	0	0	0	0	0	1
clonotype2512	0	0	0	0	0	0	0	0	1
clonotype2513	0	0	0	0	0	0	0	0	1
clonotype2514	0	0	0	0	0	0	0	0	1
clonotype2515	0	0	0	0	0	0	0	0	1
clonotype2516	0	0	0	0	0	0	0	0	1
clonotype2517	0	0	0	0	0	0	0	0	1
clonotype2518	0	0	0	0	0	0	0	0	1
clonotype2519	0	0	0	0	0	0	0	0	1
clonotype2520	0	0	0	0	0	0	0	0	1
clonotype2521	0	0	0	0	0	0	0	0	1
clonotype2522	0	0	0	0	0	0	0	0	1
clonotype2523	0	0	0	0	0	0	0	0	1
clonotype2524	0	0	0	0	0	0	0	0	1
clonotype2525	0	0	0	0	0	0	0	0	1
clonotype2526	0	0	0	0	0	0	0	0	1
clonotype2527	0	0	0	0	0	0	0	0	1
clonotype2528	0	0	0	0	0	0	0	0	1
clonotype2529	0	0	0	0	0	0	0	0	1
clonotype2530	0	0	0	0	0	0	0	0	1
clonotype2531	0	0	0	0	0	0	0	0	1
clonotype2532	0	0	0	0	0	0	0	0	1
clonotype2533	0	0	0	0	0	0	0	0	1
clonotype2534	0	0	0	0	0	0	0	0	1
clonotype2535	0	0	0	0	0	0	0	0	1
clonotype2536	0	0	0	0	0	0	0	0	1
clonotype2537	0	0	0	0	0	0	0	0	1
clonotype2538	0	0	0	0	0	0	0	0	1
clonotype2539	0	0	0	0	0	0	0	0	1
clonotype2540	0	0	0	0	0	0	0	0	1
clonotype2541	0	0	0	0	0	0	0	0	1
clonotype2542	0	0	0	0	0	0	0	0	1
clonotype2543	0	0	0	0	0	0	0	0	1
clonotype2544	0	0	0	0	0	0	0	0	1
clonotype2545	0	0	0	0	0	0	0	0	1
clonotype2546	0	0	0	0	0	0	0	0	1
clonotype2547	0	0	0	0	0	0	0	0	1
clonotype2548	0	0	0	0	0	0	0	0	1
clonotype2549	0	0	0	0	0	0	0	0	1
clonotype2550	0	0	0	0	0	0	0	0	1
clonotype2551	0	0	0	0	0	0	0	0	1
clonotype2552	0	0	0	0	0	0	0	0	1
clonotype2553	0	0	0	0	0	0	0	0	1
clonotype2554	0	0	0	0	0	0	0	0	1
clonotype2555	0	0	0	0	0	0	0	0	1
clonotype2556	0	0	0	0	0	0	0	0	1
clonotype2557	0	0	0	0	0	0	0	0	1
clonotype2558	0	0	0	0	0	0	0	0	1
clonotype2559	0	0	0	0	0	0	0	0	1
clonotype2560	0	0	0	0	0	0	0	0	1
clonotype2561	0	0	0	0	0	0	0	0	1
clonotype2562	0	0	0	0	0	0	0	0	1
clonotype2563	0	0	0	0	0	0	0	0	1
clonotype2564	0	0	0	0	0	0	0	0	1
clonotype2565	0	0	0	0	0	0	0	0	1
clonotype2566	0	0	0	0	0	0	0	0	1
clonotype2567	0	0	0	0	0	0	0	0	1
clonotype2568	0	0	0	0	0	0	0	0	1
clonotype2569	0	0	0	0	0	0	0	0	1
clonotype2570	0	0	0	0	0	0	0	0	1
clonotype2571	0	0	0	0	0	0	0	0	1
clonotype2572	0	0	0	0	0	0	0	0	1
clonotype2573	0	0	0	0	0	0	0	0	1
clonotype2574	0	0	0	0	0	0	0	0	1
clonotype2575	0	0	0	0	0	0	0	0	1
clonotype2576	0	0	0	0	0	0	0	0	1
clonotype2577	0	0	0	0	0	0	0	0	1
clonotype2578	0	0	0	0	0	0	0	0	1
clonotype2579	0	0	0	0	0	0	0	0	1
clonotype2580	0	0	0	0	0	0	0	0	1
clonotype2581	0	0	0	0	0	0	0	0	1
clonotype2582	0	0	0	0	0	0	0	0	1
clonotype2583	0	0	0	0	0	0	0	0	1
clonotype2584	0	0	0	0	0	0	0	0	1
clonotype2585	0	0	0	0	0	0	0	0	1
clonotype2586	0	0	0	0	0	0	0	0	1
clonotype2587	0	0	0	0	0	0	0	0	1
clonotype2588	0	0	0	0	0	0	0	0	1
clonotype2589	0	0	0	0	0	0	0	0	1
clonotype2590	0	0	0	0	0	0	0	0	1
clonotype2591	0	0	0	0	0	0	0	0	1
clonotype2592	0	0	0	0	0	0	0	0	1
clonotype2593	0	0	0	0	0	0	0	0	1
clonotype2594	0	0	0	0	0	0	0	0	1
clonotype2595	0	0	0	0	0	0	0	0	1
clonotype2596	0	0	0	0	0	0	0	0	1
clonotype2597	0	0	0	0	0	0	0	0	1
clonotype2598	0	0	0	0	0	0	0	0	1
clonotype2599	0	0	0	0	0	0	0	0	1
clonotype2600	0	0	0	0	0	0	0	0	1
clonotype2601	0	0	0	0	0	0	0	0	1
clonotype2602	0	0	0	0	0	0	0	0	1
clonotype2603	0	0	0	0	0	0	0	0	1
clonotype2604	0	0	0	0	0	0	0	0	1
clonotype2605	0	0	0	0	0	0	0	0	1
clonotype2606	0	0	0	0	0	0	0	0	1
clonotype2607	0	0	0	0	0	0	0	0	1
clonotype2608	0	0	0	0	0	0	0	0	1
clonotype2609	0	0	0	0	0	0	0	0	1
clonotype2610	0	0	0	0	0	0	0	0	1
clonotype2611	0	0	0	0	0	0	0	0	1
clonotype2612	0	0	0	0	0	0	0	0	1
clonotype2613	0	0	0	0	0	0	0	0	1
clonotype2614	0	0	0	0	0	0	0	0	1
clonotype2615	0	0	0	0	0	0	0	0	1
clonotype2616	0	0	0	0	0	0	0	0	1
clonotype2617	0	0	0	0	0	0	0	0	1
clonotype2618	0	0	0	0	0	0	0	0	1
clonotype2619	0	0	0	0	0	0	0	0	1
clonotype2620	0	0	0	0	0	0	0	0	1
clonotype2621	0	0	0	0	0	0	0	0	1
clonotype2622	0	0	0	0	0	0	0	0	1
clonotype2623	0	0	0	0	0	0	0	0	1
clonotype2624	0	0	0	0	0	0	0	0	1
clonotype2625	0	0	0	0	0	0	0	0	1
clonotype2626	0	0	0	0	0	0	0	0	1
clonotype2627	0	0	0	0	0	0	0	0	1
clonotype2628	0	0	0	0	0	0	0	0	1
clonotype2629	0	0	0	0	0	0	0	0	1
clonotype2630	0	0	0	0	0	0	0	0	1
clonotype2631	0	0	0	0	0	0	0	0	1
clonotype2632	0	0	0	0	0	0	0	0	1
clonotype2633	0	0	0	0	0	0	0	0	1
clonotype2634	0	0	0	0	0	0	0	0	1
clonotype2635	0	0	0	0	0	0	0	0	1
clonotype2636	0	0	0	0	0	0	0	0	0
clonotype2637	0	0	0	0	0	0	0	0	1
clonotype2638	0	0	0	0	0	0	0	0	1
clonotype2639	0	0	0	0	0	0	0	0	1
clonotype2640	0	0	0	0	0	0	0	0	1
clonotype2641	0	0	0	0	0	0	0	0	1
clonotype2642	0	0	0	0	0	0	0	0	1
clonotype2643	0	0	0	0	0	0	0	0	1
clonotype2644	0	0	0	0	0	0	0	0	1
clonotype2645	0	0	0	0	0	0	0	0	1
clonotype2646	0	0	0	0	0	0	0	0	1
clonotype2647	0	0	0	0	0	0	0	0	1
clonotype2648	0	0	0	0	0	0	0	0	1
clonotype2649	0	0	0	0	0	0	0	0	1
clonotype2650	0	0	0	0	0	0	0	0	1
clonotype2651	0	0	0	0	0	0	0	0	1
clonotype2652	0	0	0	0	0	0	0	0	1
clonotype2653	0	0	0	0	0	0	0	0	1
clonotype2654	0	0	0	0	0	0	0	0	1
clonotype2655	0	0	0	0	0	0	0	0	1
clonotype2656	0	0	0	0	0	0	0	0	1
clonotype2657	0	0	0	0	0	0	0	0	1
clonotype2658	0	0	0	0	0	0	0	0	1
clonotype2659	0	0	0	0	0	0	0	0	1
clonotype2660	0	0	0	0	0	0	0	0	1
clonotype2661	0	0	0	0	0	0	0	0	1
clonotype2662	0	0	0	0	0	0	0	0	1
clonotype2663	0	0	0	0	0	0	0	0	1
clonotype2664	0	0	0	0	0	0	0	0	1
clonotype2665	0	0	0	0	0	0	0	0	1
clonotype2666	0	0	0	0	0	0	0	0	1
clonotype2667	0	0	0	0	0	0	0	0	1
clonotype2668	0	0	0	0	0	0	0	0	1
clonotype2669	0	0	0	0	0	0	0	0	1
clonotype2670	0	0	0	0	0	0	0	0	1
clonotype2671	0	0	0	0	0	0	0	0	1
clonotype2672	0	0	0	0	0	0	0	0	1
clonotype2673	0	0	0	0	0	0	0	0	1
clonotype2674	0	0	0	0	0	0	0	0	1
clonotype2675	0	0	0	0	0	0	0	0	1
clonotype2676	0	0	0	0	0	0	0	0	1
clonotype2677	0	0	0	0	0	0	0	0	1
clonotype2678	0	0	0	0	0	0	0	0	1
clonotype2679	0	0	0	0	0	0	0	0	1
clonotype2680	0	0	0	0	0	0	0	0	1
clonotype2681	0	0	0	0	0	0	0	0	1
clonotype2682	0	0	0	0	0	0	0	0	1
clonotype2683	0	0	0	0	0	0	0	0	1
clonotype2684	0	0	0	0	0	0	0	0	1
clonotype2685	0	0	0	0	0	0	0	0	1
clonotype2686	0	0	0	0	0	0	0	0	1
clonotype2687	0	0	0	0	0	0	0	0	1
clonotype2688	0	0	0	0	0	0	0	0	1
clonotype2689	0	0	0	0	0	0	0	0	1
clonotype2690	0	0	0	0	0	0	0	0	1
clonotype2691	0	0	0	0	0	0	0	0	1
clonotype2692	0	0	0	0	0	0	0	0	1
clonotype2693	0	0	0	0	0	0	0	0	1
clonotype2694	0	0	0	0	0	0	0	0	1
clonotype2695	0	0	0	0	0	0	0	0	1
clonotype2696	0	0	0	0	0	0	0	0	1
clonotype2697	0	0	0	0	0	0	0	0	1
clonotype2698	0	0	0	0	0	0	0	0	1
clonotype2699	0	0	0	0	0	0	0	0	1
clonotype2700	0	0	0	0	0	0	0	0	1
clonotype2701	0	0	0	0	0	0	0	0	1
clonotype2702	0	0	0	0	0	0	0	0	1
clonotype2703	0	0	0	0	0	0	0	0	1
clonotype2704	0	0	0	0	0	0	0	0	1
clonotype2705	0	0	0	0	0	0	0	0	1
clonotype2706	0	0	0	0	0	0	0	0	1
clonotype2707	0	0	0	0	0	0	0	0	1
clonotype2708	0	0	0	0	0	0	0	0	1
clonotype2709	0	0	0	0	0	0	0	0	1
clonotype2710	0	0	0	0	0	0	0	0	1
clonotype2711	0	0	0	0	0	0	0	0	1
clonotype2712	0	0	0	0	0	0	0	0	1
clonotype2713	0	0	0	0	0	0	0	0	1
clonotype2714	0	0	0	0	0	0	0	0	1
clonotype2715	0	0	0	0	0	0	0	0	1
clonotype2716	0	0	0	0	0	0	0	0	1
clonotype2717	0	0	0	0	0	0	0	0	1
clonotype2718	0	0	0	0	0	0	0	0	1
clonotype2719	0	0	0	0	0	0	0	0	1
clonotype2720	0	0	0	0	0	0	0	0	1
clonotype2721	0	0	0	0	0	0	0	0	1
clonotype2722	0	0	0	0	0	0	0	0	1
clonotype2723	0	0	0	0	0	0	0	0	1
clonotype2724	0	0	0	0	0	0	0	0	1
clonotype2725	0	0	0	0	0	0	0	0	1
clonotype2726	0	0	0	0	0	0	0	0	1
clonotype2727	0	0	0	0	0	0	0	0	1
clonotype2728	0	0	0	0	0	0	0	0	1
clonotype2729	0	0	0	0	0	0	0	0	1
clonotype2730	0	0	0	0	0	0	0	0	1
clonotype2731	0	0	0	0	0	0	0	0	1
clonotype2732	0	0	0	0	0	0	0	0	1
clonotype2733	0	0	0	0	0	0	0	0	1
clonotype2734	0	0	0	0	0	0	0	0	1
clonotype2735	0	0	0	0	0	0	0	0	1
clonotype2736	0	0	0	0	0	0	0	0	1
clonotype2737	0	0	0	0	0	0	0	0	1
clonotype2738	0	0	0	0	0	0	0	0	1
clonotype2739	0	0	0	0	0	0	0	0	1
clonotype2740	0	0	0	0	0	0	0	0	1
clonotype2741	0	0	0	0	0	0	0	0	1
clonotype2742	0	0	0	0	0	0	0	0	1
clonotype2743	0	0	0	0	0	0	0	0	1
clonotype2744	0	0	0	0	0	0	0	0	1
clonotype2745	0	0	0	0	0	0	0	0	1
clonotype2746	0	0	0	0	0	0	0	0	1
clonotype2747	0	0	0	0	0	0	0	0	1
clonotype2748	0	0	0	0	0	0	0	0	1
clonotype2749	0	0	0	0	0	0	0	0	1
clonotype2750	0	0	0	0	0	0	0	0	1
clonotype2751	0	0	0	0	0	0	0	0	1
clonotype2752	0	0	0	0	0	0	0	0	1
clonotype2753	0	0	0	0	0	0	0	0	1
clonotype2754	0	0	0	0	0	0	0	0	1
clonotype2755	0	0	0	0	0	0	0	0	1
None	0	0	0	0	0	0	0	0	0
